591;20-2;16;sol;vide;mur;herse;mur
592;20-2;17;sol;vide;vide;vide;mur
593;20-2;18;sol;vide;vide;vide;vide
594;20-2;19;tombe;vide;mur;vide;vide
595;20-2;20;sol;herse;vide;vide;mur
596;20-2;21;sol;herse;mur;vide;vide
597;20-2;22;tombe;vide;vide;mur;mur
598;20-2;23;sol;vide;vide;vide;vide
599;20-2;24;sol;vide;vide;mur;vide
600;20-2;25;sol;vide;mur;vide;vide
601;21-1;1;sol;mur;herse;vide;vide
602;21-1;2;sol;mur;vide;vide;herse
603;21-1;3;sol;vide;vide;mur;vide
604;21-1;4;sol;vide;vide;vide;vide
605;21-1;5;sol;vide;vide;vide;vide
606;21-1;6;sol;vide;mur;vide;vide
607;21-1;7;sol;vide;vide;mur;mur
608;21-1;8;sol;mur;vide;vide;vide
609;21-1;9;sol;vide;mur;vide;vide
610;21-1;10;sol;vide;vide;vide;mur
611;21-1;11;escalier;vide;vide;mur;vide
612;21-1;12;escalier;mur;vide;mur;vide
613;21-1;13;twist;vide;vide;vide;vide
614;21-1;14;chuttepierre;vide;vide;vide;vide
615;21-1;15;sol;vide;mur;vide;vide
616;21-1;16;sol;mur;vide;vide;vide
617;21-1;17;sol;mur;mur;vide;vide
618;21-1;18;escalier;vide;mur;vide;mur
619;21-1;19;sol;vide;mur;vide;mur
620;21-1;20;sol;vide;mur;vide;mur
621;21-1;21;fontaine;vide;vide;mur;vide
622;21-1;22;sol;vide;vide;vide;vide
623;21-1;23;escalier;vide;mur;vide;vide
624;21-1;24;sol;vide;vide;mur;mur
625;21-1;25;sol;vide;vide;mur;vide
626;21-2;1;sol-ultragravite;vide;vide;mur;mur
627;21-2;2;sol-ultragravite;vide;vide;mur;vide
628;21-2;3;sol-ultragravite;vide;vide;vide;vide
629;21-2;4;sol-ultragravite;vide;vide;mur;vide
630;21-2;5;chuttepierre-ultragravite;vide;vide;mur;vide
631;21-2;6;sol-ultragravite;mur;vide;vide;vide
632;21-2;7;trouultragravite-ultragravite;mur;mur;vide;vide
633;21-2;8;sol-ultragravite;vide;mur;vide;mur
634;21-2;9;twist-ultragravite;mur;vide;vide;mur
635;21-2;10;sol-ultragravite;mur;herse;vide;vide
636;21-2;11;sol-ultragravite;vide;vide;mur;mur
637;21-2;12;sol-ultragravite;vide;vide;mur;vide
638;21-2;13;sol-ultragravite;vide;vide;vide;vide
639;21-2;14;sol-ultragravite;vide;vide;mur;vide
640;21-2;15;sol-ultragravite;vide;mur;mur;vide
641;21-2;16;escalier-ultragravite;mur;vide;mur;vide
642;21-2;17;escalier-ultragravite;mur;vide;mur;vide
643;21-2;18;forge-ultragravite;vide;vide;vide;vide
644;21-2;19;escalier-ultragravite;mur;vide;mur;vide
645;21-2;20;escalier-ultragravite;mur;vide;mur;vide
646;21-2;21;chuttepierre-ultragravite;mur;vide;vide;vide
647;21-2;22;sol-ultragravite;mur;vide;vide;vide
648;21-2;23;sol-ultragravite;vide;vide;vide;vide
649;21-2;24;sol-ultragravite;mur;vide;vide;vide
650;21-2;25;sol-ultragravite;mur;vide;vide;vide
651;2-1;1;sol;mur;vide;mur;vide
652;2-1;2;sol;vide;mur;vide;vide
653;2-1;3;fosse;vide;vide;vide;mur
654;2-1;4;sol;mur;vide;mur;vide
655;2-1;5;sol;mur;mur;vide;vide
656;2-1;6;sol;mur;mur;vide;vide
657;2-1;7;sol;vide;mur;vide;mur
658;2-1;8;sol;vide;mur;vide;mur
659;2-1;9;twist;mur;mur;vide;mur
660;2-1;10;sol;vide;vide;mur;mur
661;2-1;11;sol;vide;mur;vide;mur
662;2-1;12;sol;vide;vide;herse;mur
663;2-1;13;sol;vide;vide;mur;vide
664;2-1;14;sol;vide;vide;mur;vide
665;2-1;15;sol;mur;mur;vide;vide
666;2-1;16;sol;vide;vide;vide;mur
667;2-1;17;sol;herse;vide;mur;vide
668;2-1;18;sol;mur;vide;mur;vide
669;2-1;19;sol;mur;mur;vide;vide
670;2-1;20;sol;vide;mur;vide;mur
671;2-1;21;sol;vide;vide;mur;mur
672;2-1;22;sol;mur;vide;vide;vide
673;2-1;23;sol;mur;vide;mur;vide
674;2-1;24;fosse;vide;mur;mur;vide
675;2-1;25;sol;vide;vide;vide;mur
676;22-1;1;colonne-ultragravite;vide;vide;vide;vide
677;22-1;2;piege_rouge-ultragravite;vide;vide;vide;vide
678;22-1;3;armurerie-ultragravite;vide;vide;vide;vide
679;22-1;4;piege_rouge-ultragravite;vide;vide;vide;vide
680;22-1;5;colonne-ultragravite;vide;vide;vide;vide
681;22-1;6;sol-ultragravite;vide;vide;vide;vide
682;22-1;7;sol-ultragravite;vide;vide;vide;vide
683;22-1;8;sol-ultragravite;vide;vide;vide;vide
684;22-1;9;sol-ultragravite;vide;vide;vide;vide
685;22-1;10;sol-ultragravite;vide;vide;vide;vide
686;22-1;11;colonne-ultragravite;vide;vide;vide;vide
687;22-1;12;sol-ultragravite;vide;vide;vide;vide
688;22-1;13;twist-ultragravite;vide;vide;vide;vide
689;22-1;14;sol-ultragravite;vide;vide;vide;vide
690;22-1;15;colonne-ultragravite;vide;vide;vide;vide
691;22-1;16;piege_vert-ultragravite;vide;vide;vide;vide
692;22-1;17;sol-ultragravite;vide;vide;vide;vide
693;22-1;18;declencheur_rouge-ultragravite;vide;vide;mur;vide
694;22-1;19;sol-ultragravite;vide;vide;vide;vide
695;22-1;20;piege_vert-ultragravite;vide;vide;vide;vide
696;22-1;21;colonne-ultragravite;vide;vide;vide;vide
697;22-1;22;piege_vert-ultragravite;vide;vide;vide;vide
698;22-1;23;sol-ultragravite;mur;vide;vide;vide
699;22-1;24;trouultragravite-ultragravite;vide;vide;vide;vide
700;22-1;25;colonne-ultragravite;vide;vide;vide;vide
701;22-2;1;escalier-ultragravite;vide;mur;vide;vide
702;22-2;2;piege_rouge-ultragravite;vide;vide;vide;mur
703;22-2;3;fontaine-ultragravite;vide;vide;vide;vide
704;22-2;4;piege_rouge-ultragravite;vide;mur;vide;vide
705;22-2;5;escalier-ultragravite;vide;vide;vide;mur
706;22-2;6;sol-ultragravite;vide;mur;vide;vide
707;22-2;7;sol-ultragravite;vide;vide;vide;mur
708;22-2;8;piege_rouge-ultragravite;vide;vide;vide;vide
709;22-2;9;sol-ultragravite;vide;mur;vide;vide
710;22-2;10;sol-ultragravite;vide;vide;vide;mur
711;22-2;11;piege_vert-ultragravite;vide;vide;vide;vide
712;22-2;12;sol-ultragravite;vide;vide;mur;vide
713;22-2;13;twist-ultragravite;vide;vide;vide;vide
714;22-2;14;sol-ultragravite;vide;vide;mur;vide
715;22-2;15;piege_vert-ultragravite;vide;vide;vide;vide
716;22-2;16;sol-ultragravite;vide;mur;vide;vide
717;22-2;17;declencheur_vert-ultragravite;mur;vide;vide;mur
718;22-2;18;sol-ultragravite;vide;vide;herse;vide
719;22-2;19;trouultragravite-ultragravite;mur;mur;vide;vide
720;22-2;20;sol-ultragravite;vide;vide;vide;mur
721;22-2;21;escalier-ultragravite;vide;mur;vide;vide
722;22-2;22;sol-ultragravite;vide;mur;vide;mur
723;22-2;23;armurerie-ultragravite;herse;mur;vide;mur
724;22-2;24;sol-ultragravite;vide;mur;vide;mur
725;22-2;25;escalier-ultragravite;vide;vide;vide;mur
726;2-2;1;fosse;vide;mur;mur;vide
727;2-2;2;sol;vide;vide;vide;mur
728;2-2;3;sol;mur;vide;herse;vide
729;2-2;4;sol;vide;mur;vide;vide
730;2-2;5;sol;vide;vide;mur;mur
731;2-2;6;sol;mur;vide;vide;vide
732;2-2;7;sol;vide;mur;mur;vide
733;2-2;8;sol;herse;mur;vide;mur
734;2-2;9;sol;vide;vide;mur;mur
735;2-2;10;sol;mur;mur;vide;vide
736;2-2;11;sol;vide;vide;vide;vide
737;2-2;12;fosse;mur;vide;mur;vide
738;2-2;13;twist;vide;vide;vide;vide
739;2-2;14;fosse;mur;vide;mur;vide
740;2-2;15;sol;vide;vide;vide;vide
741;2-2;16;sol;vide;vide;mur;mur
742;2-2;17;sol;mur;mur;vide;vide
743;2-2;18;sol;vide;mur;herse;mur
744;2-2;19;sol;mur;vide;vide;mur
745;2-2;20;sol;vide;mur;mur;vide
746;2-2;21;sol;mur;mur;vide;vide
747;2-2;22;sol;vide;vide;vide;mur
748;2-2;23;sol;herse;vide;vide;vide
749;2-2;24;sol;vide;mur;vide;vide
750;2-2;25;sol;mur;vide;vide;mur
751;23-1;1;sol-ultragravite;vide;vide;vide;vide
752;23-1;2;declencheur_jaune-ultragravite;vide;vide;vide;vide
753;23-1;3;sol-ultragravite;vide;mur;vide;vide
754;23-1;4;sol-ultragravite;vide;vide;mur;mur
755;23-1;5;sol-ultragravite;vide;vide;mur;vide
756;23-1;6;sol-ultragravite;vide;vide;mur;mur
757;23-1;7;sol-ultragravite;vide;vide;mur;vide
758;23-1;8;piege_jaune-ultragravite;vide;vide;vide;vide
759;23-1;9;escalier-ultragravite;mur;vide;mur;vide
760;23-1;10;twist-ultragravite;mur;mur;vide;vide
761;23-1;11;piege_bleu-ultragravite;mur;vide;vide;vide
762;23-1;12;sol-ultragravite;mur;mur;vide;vide
763;23-1;13;sol-ultragravite;vide;vide;vide;mur
764;23-1;14;sol-ultragravite;mur;mur;vide;vide
765;23-1;15;escalier-ultragravite;vide;mur;vide;mur
766;23-1;16;armurerie-ultragravite;vide;vide;mur;vide
767;23-1;17;piege_bleu-ultragravite;vide;vide;mur;vide
768;23-1;18;sol-ultragravite;vide;vide;mur;vide
769;23-1;19;sol-ultragravite;vide;vide;vide;vide
770;23-1;20;piege_jaune-ultragravite;vide;vide;vide;vide
771;23-1;21;sol-ultragravite;mur;vide;vide;vide
772;23-1;22;trouultragravite-ultragravite;mur;vide;vide;vide
773;23-1;23;sol-ultragravite;mur;vide;mur;vide
774;23-1;24;sol-ultragravite;vide;mur;herse;vide
775;23-1;25;sol-ultragravite;vide;mur;vide;mur
776;23-2;1;piege_jaune;vide;vide;vide;vide
777;23-2;2;sol;mur;vide;vide;vide
778;23-2;3;sol;vide;mur;vide;vide
779;23-2;4;sol;mur;vide;vide;mur
780;23-2;5;sol;mur;vide;vide;vide
781;23-2;6;escalier;vide;mur;vide;mur
782;23-2;7;sol;vide;vide;vide;mur
783;23-2;8;escalier;vide;vide;vide;vide
784;23-2;9;piege_bleu;vide;vide;vide;vide
785;23-2;10;sol;vide;vide;vide;vide
786;23-2;11;sol;vide;mur;vide;vide
787;23-2;12;sol;vide;vide;vide;mur
788;23-2;13;twist;vide;mur;vide;vide
789;23-2;14;sol;vide;vide;mur;mur
790;23-2;15;armurerie;vide;mur;mur;vide
791;23-2;16;escalier;vide;mur;vide;mur
792;23-2;17;sol;vide;vide;vide;mur
793;23-2;18;sol;vide;vide;vide;vide
794;23-2;19;sol;mur;herse;mur;vide
795;23-2;20;sol;mur;vide;vide;herse
796;23-2;21;piege_jaune;vide;vide;vide;vide
797;23-2;22;sol;vide;vide;mur;vide
798;23-2;23;sol;vide;mur;vide;vide
799;23-2;24;piege_bleu;mur;vide;vide;mur
800;23-2;25;declencheur_bleu;vide;mur;mur;vide
801;24-1;1;escalier;vide;mur;vide;vide
802;24-1;2;escalier;mur;vide;vide;mur
803;24-1;3;escalier;mur;vide;mur;vide
804;24-1;4;escalier;mur;mur;vide;vide
805;24-1;5;sol;vide;vide;vide;mur
806;24-1;6;chuttepierre;vide;vide;vide;vide
807;24-1;7;sol;vide;mur;vide;vide
808;24-1;8;twist;mur;mur;vide;mur
809;24-1;9;escalier;vide;vide;mur;mur
810;24-1;10;sol;vide;vide;vide;vide
811;24-1;11;escalier;vide;mur;vide;vide
812;24-1;12;escalier;vide;vide;mur;mur
813;24-1;13;sol;vide;vide;herse;vide
814;24-1;14;armurerie;mur;mur;mur;vide
815;24-1;15;sol;vide;vide;vide;mur
816;24-1;16;sol;vide;vide;vide;vide
817;24-1;17;sol;mur;vide;vide;vide
818;24-1;18;escalier;herse;vide;vide;vide
819;24-1;19;sol;mur;vide;vide;vide
820;24-1;20;forge;vide;vide;vide;vide
821;24-1;21;sol;vide;mur;vide;vide
822;24-1;22;sol;vide;vide;mur;mur
823;24-1;23;sol;vide;vide;vide;vide
824;24-1;24;sol;vide;mur;mur;vide
825;24-1;25;sol;vide;vide;vide;mur
826;24-2;1;armurerie;mur;vide;vide;mur
827;24-2;2;sol;vide;mur;vide;vide
828;24-2;3;sol;vide;mur;vide;mur
829;24-2;4;sol;mur;vide;vide;mur
830;24-2;5;sol;vide;vide;vide;vide
831;24-2;6;sol;vide;vide;mur;vide
832;24-2;7;sol;vide;herse;mur;vide
833;24-2;8;sol;vide;vide;mur;herse
834;24-2;9;sol;vide;mur;mur;vide
835;24-2;10;chuttepierre;vide;mur;vide;mur
836;24-2;11;forge;mur;vide;mur;herse
837;24-2;12;escalier;mur;vide;mur;vide
838;24-2;13;escalier;mur;vide;mur;vide
839;24-2;14;escalier;mur;vide;mur;vide
840;24-2;15;sol;vide;vide;vide;vide
841;24-2;16;chuttepierre;mur;vide;vide;vide
842;24-2;17;sol;mur;vide;vide;vide
843;24-2;18;twist;mur;vide;vide;vide
844;24-2;19;sol;mur;mur;vide;vide
845;24-2;20;sol;vide;mur;vide;mur
846;24-2;21;sol;vide;mur;mur;vide
847;24-2;22;sol;vide;vide;vide;mur
848;24-2;23;sol;vide;mur;mur;vide
849;24-2;24;sol;vide;vide;vide;mur
850;24-2;25;sol;vide;vide;mur;vide
851;25-1;1;sol;vide;vide;vide;vide
852;25-1;2;sol;mur;vide;mur;vide
853;25-1;3;sol;vide;mur;vide;vide
854;25-1;4;sol;vide;vide;mur;mur
855;25-1;5;sol;mur;mur;vide;vide
856;25-1;6;sol;vide;mur;vide;mur
857;25-1;7;escalier;mur;herse;vide;mur
858;25-1;8;sol;vide;vide;mur;herse
859;25-1;9;sol;mur;vide;vide;vide
860;25-1;10;sol;vide;mur;mur;vide
861;25-1;11;sol;vide;mur;vide;mur
862;25-1;12;escalier;vide;vide;mur;mur
863;25-1;13;potionvitesse;mur;mur;mur;vide
864;25-1;14;sol;vide;mur;vide;mur
865;25-1;15;twist;mur;vide;vide;mur
866;25-1;16;sol;vide;vide;mur;vide
867;25-1;17;chuttepierre;mur;vide;mur;vide
868;25-1;18;sol-brume;mur;vide;vide;vide
869;25-1;19;sol-brume;vide;vide;mur;vide
870;25-1;20;sol;vide;vide;mur;vide
871;25-1;21;sol;mur;vide;vide;vide
872;25-1;22;sol;mur;herse;mur;vide
873;25-1;23;sol-brume;vide;vide;vide;herse
874;25-1;24;fosse;mur;vide;vide;vide
875;25-1;25;sol;mur;vide;vide;vide
876;25-2;1;sol;vide;vide;vide;vide
877;25-2;2;sol;vide;vide;mur;vide
878;25-2;3;sol;mur;vide;herse;vide
879;25-2;4;fosse;vide;vide;mur;vide
880;25-2;5;sol;mur;mur;vide;vide
881;25-2;6;sol;vide;mur;vide;vide
882;25-2;7;sol-brume;mur;vide;vide;mur
883;25-2;8;sol-brume;herse;vide;vide;vide
884;25-2;9;sol-brume;mur;mur;vide;vide
885;25-2;10;sol;vide;vide;vide;mur
886;25-2;11;chuttepierre;vide;vide;vide;vide
887;25-2;12;sol-brume;vide;vide;vide;vide
888;25-2;13;twist;vide;vide;vide;vide
889;25-2;14;sol-brume;vide;vide;vide;vide
890;25-2;15;sol;vide;vide;mur;vide
891;25-2;16;sol;vide;mur;vide;mur
892;25-2;17;sol-brume;vide;vide;mur;mur
893;25-2;18;sol-brume;vide;vide;vide;vide
894;25-2;19;sol-brume;vide;mur;mur;vide
895;25-2;20;sol;mur;vide;vide;mur
896;25-2;21;sol;vide;vide;vide;mur
897;25-2;22;sol;mur;vide;mur;vide
898;25-2;23;sol;vide;vide;herse;vide
899;25-2;24;sol;mur;vide;mur;vide
900;25-2;25;sol;vide;vide;vide;vide
901;26-1;1;sol;mur;vide;vide;vide
902;26-1;2;pontlave;vide;vide;vide;vide
903;26-1;3;sol;vide;mur;mur;vide
904;26-1;4;sol;vide;mur;vide;mur
905;26-1;5;sol;mur;vide;vide;mur
906;26-1;6;sol;vide;vide;vide;mur
907;26-1;7;lave;vide;vide;vide;vide
908;26-1;8;sol;mur;vide;vide;vide
909;26-1;9;fosse;vide;vide;vide;vide
910;26-1;10;sol;vide;vide;vide;vide
911;26-1;11;lave-brume;vide;vide;vide;vide
912;26-1;12;lave;vide;vide;vide;vide
913;26-1;13;lave;vide;vide;mur;vide
914;26-1;14;pontlave;vide;vide;vide;vide
915;26-1;15;lave;vide;vide;vide;vide
916;26-1;16;sol-brume;vide;vide;vide;vide
917;26-1;17;pontlave;vide;vide;vide;vide
918;26-1;18;sol;mur;mur;vide;vide
919;26-1;19;sol;vide;vide;vide;mur
920;26-1;20;sol;vide;mur;vide;vide
921;26-1;21;sol;vide;vide;vide;mur
922;26-1;22;lave;vide;vide;vide;vide
923;26-1;23;sol;vide;vide;mur;vide
924;26-1;24;twist;vide;vide;vide;vide
925;26-1;25;sol;vide;vide;mur;vide
926;26-2;1;sol-brume;vide;herse;vide;vide
927;26-2;2;sol;mur;vide;vide;herse
928;26-2;3;pontlave;vide;vide;vide;vide
929;26-2;4;sol;vide;vide;mur;vide
930;26-2;5;sol;mur;mur;vide;vide
931;26-2;6;sol-brume;vide;mur;vide;vide
932;26-2;7;sol;vide;vide;vide;mur
933;26-2;8;lave;vide;mur;vide;vide
934;26-2;9;sol;mur;vide;vide;mur
935;26-2;10;sol;vide;vide;mur;vide
936;26-2;11;sol;vide;vide;vide;vide
937;26-2;12;lave-brume;vide;vide;vide;vide
938;26-2;13;lave;vide;vide;vide;vide
939;26-2;14;lave;vide;vide;vide;vide
940;26-2;15;lave;mur;vide;vide;vide
941;26-2;16;sol;vide;vide;vide;vide
942;26-2;17;pontlave;vide;vide;mur;vide
943;26-2;18;twist;vide;vide;vide;vide
944;26-2;19;sol;vide;mur;herse;vide
945;26-2;20;lave;vide;vide;vide;mur
946;26-2;21;fosse;vide;vide;vide;mur
947;26-2;22;sol;mur;vide;vide;vide
948;26-2;23;sol;vide;mur;mur;vide
949;26-2;24;sol;herse;vide;vide;mur
950;26-2;25;pontlave;vide;vide;vide;vide
951;27-1;1;sol;vide;mur;vide;vide
952;27-1;2;eau;vide;vide;vide;mur
953;27-1;3;sol;mur;vide;vide;vide
954;27-1;4;sol;mur;vide;vide;vide
955;27-1;5;sol;vide;mur;vide;vide
956;27-1;6;sol;vide;vide;vide;vide
957;27-1;7;ponteau;vide;vide;vide;vide
958;27-1;8;fontaine;vide;vide;vide;vide
959;27-1;9;chuttepierre;vide;vide;vide;vide
960;27-1;10;sol;vide;mur;herse;vide
961;27-1;11;eau-brume;vide;vide;vide;vide
962;27-1;12;eau-brume;vide;vide;vide;vide
963;27-1;13;sol;vide;vide;mur;vide
964;27-1;14;sol;vide;mur;vide;vide
965;27-1;15;sol;herse;vide;mur;mur
966;27-1;16;sol;vide;vide;vide;mur
967;27-1;17;twist;vide;vide;vide;vide
968;27-1;18;lave;mur;vide;vide;vide
969;27-1;19;pontlave-brume;vide;vide;vide;vide
970;27-1;20;lave-brume;mur;vide;vide;vide
971;27-1;21;sol;vide;vide;vide;mur
972;27-1;22;sol;vide;vide;mur;vide
973;27-1;23;lave;vide;vide;vide;vide
974;27-1;24;sol;vide;vide;mur;vide
975;27-1;25;sol;vide;mur;vide;vide
976;27-2;1;sol;mur;herse;vide;vide
977;27-2;2;sol;vide;vide;mur;herse
978;27-2;3;sol;mur;vide;vide;vide
979;27-2;4;sol;mur;vide;vide;vide
980;27-2;5;fosse;vide;mur;vide;vide
981;27-2;6;sol;vide;vide;vide;vide
982;27-2;7;sol;mur;vide;vide;vide
983;27-2;8;eau;vide;mur;vide;vide
984;27-2;9;sol;vide;vide;vide;mur
985;27-2;10;sol;vide;vide;vide;vide
986;27-2;11;lave;vide;vide;vide;vide
987;27-2;12;lave;vide;vide;vide;vide
988;27-2;13;twist;vide;vide;vide;vide
989;27-2;14;pontlave;vide;vide;vide;vide
990;27-2;15;lave;vide;vide;mur;vide
991;27-2;16;sol;vide;vide;vide;vide
992;27-2;17;sol;mur;vide;vide;vide
993;27-2;18;ponteau;vide;vide;vide;vide
994;27-2;19;sol;vide;mur;vide;vide
995;27-2;20;sol;mur;vide;vide;mur
996;27-2;21;sol;vide;vide;vide;vide
997;27-2;22;sol;vide;mur;mur;vide
998;27-2;23;eau;vide;vide;vide;mur
999;27-2;24;sol;vide;vide;vide;vide
1000;27-2;25;sol;vide;vide;mur;vide
1001;28-1;1;sol-brume;vide;vide;vide;vide
1002;28-1;2;sol;vide;vide;vide;vide
1003;28-1;3;sol;vide;mur;vide;vide
1004;28-1;4;sol;vide;vide;vide;mur
1005;28-1;5;sol;vide;vide;vide;vide
1006;28-1;6;sol;vide;vide;vide;vide
1007;28-1;7;crevasse;vide;vide;vide;vide
1008;28-1;8;pontbois;vide;vide;vide;vide
1009;28-1;9;eau;vide;vide;vide;vide
1010;28-1;10;eau-brume;vide;vide;vide;vide
1011;28-1;11;eau;vide;vide;vide;vide
1012;28-1;12;cascade;vide;vide;vide;vide
1013;28-1;13;pontbois-brume;vide;vide;vide;vide
1014;28-1;14;eau-brume;vide;vide;vide;vide
1015;28-1;15;fontaine;vide;vide;vide;vide
1016;28-1;16;sol;vide;vide;vide;vide
1017;28-1;17;crevasse;vide;vide;vide;vide
1018;28-1;18;pontbois;vide;vide;vide;vide
1019;28-1;19;eau;vide;vide;vide;vide
1020;28-1;20;eau-brume;vide;vide;vide;vide
1021;28-1;21;twist;vide;vide;vide;vide
1022;28-1;22;sol;vide;mur;vide;vide
1023;28-1;23;sol;vide;vide;vide;mur
1024;28-1;24;chuttepierre;vide;vide;vide;vide
1025;28-1;25;sol;vide;vide;vide;vide
1026;28-2;1;sol;vide;vide;vide;mur
1027;28-2;2;sol;vide;vide;vide;vide
1028;28-2;3;sol;mur;vide;vide;vide
1029;28-2;4;sol;mur;vide;vide;vide
1030;28-2;5;sol;vide;vide;vide;vide
1031;28-2;6;eau;vide;vide;vide;vide
1032;28-2;7;ponteau;vide;vide;vide;vide
1033;28-2;8;eau;vide;vide;vide;vide
1034;28-2;9;sol;vide;vide;mur;vide
1035;28-2;10;chuttepierre;vide;vide;vide;vide
1036;28-2;11;sol;vide;mur;vide;vide
1037;28-2;12;sol;vide;vide;vide;mur
1038;28-2;13;eau;vide;vide;vide;vide
1039;28-2;14;twist;mur;vide;vide;vide
1040;28-2;15;sol;vide;mur;vide;vide
1041;28-2;16;sol;vide;vide;vide;mur
1042;28-2;17;chuttepierre;vide;vide;vide;vide
1043;28-2;18;eau;vide;vide;vide;vide
1044;28-2;19;ponteau;vide;vide;vide;vide
1045;28-2;20;sol;vide;vide;vide;vide
1046;28-2;21;sol;vide;vide;mur;vide
1047;28-2;22;sol;vide;vide;vide;vide
1048;28-2;23;sol;vide;vide;vide;vide
1049;28-2;24;sol;vide;vide;mur;vide
1050;28-2;25;sol;vide;vide;vide;vide
1051;29-1;1;sol;meurtriere;vide;vide;vide
1052;29-1;2;lianescorde;vide;mur;vide;vide
1053;29-1;3;sol;vide;mur;vide;mur
1054;29-1;4;sol;vide;vide;mur;mur
1055;29-1;5;sol;meurtriere;vide;vide;vide
1056;29-1;6;sol;vide;vide;mur;vide
1057;29-1;7;sol;vide;vide;herse;vide
1058;29-1;8;sol;vide;vide;mur;vide
1059;29-1;9;twist;mur;vide;vide;vide
1060;29-1;10;sol;vide;mur;mur;vide
1061;29-1;11;sol;mur;vide;passagesecret;vide
1062;29-1;12;sol;herse;vide;mur;vide
1063;29-1;13;sol;mur;passagesecret;vide;vide
1064;29-1;14;sol;vide;vide;vide;passagesecret
1065;29-1;15;fosse;mur;vide;vide;vide
1066;29-1;16;sol;passagesecret;vide;passagesecret;vide
1067;29-1;17;fontaine;mur;vide;mur;vide
1068;29-1;18;sol;vide;mur;vide;vide
1069;29-1;19;sol;vide;vide;passagesecret;mur
1070;29-1;20;sol;vide;vide;mur;vide
1071;29-1;21;sol;passagesecret;vide;vide;vide
1072;29-1;22;sol;mur;vide;meurtriere;vide
1073;29-1;23;sol;vide;vide;mur;vide
1074;29-1;24;sol;passagesecret;vide;vide;vide
1075;29-1;25;sol;mur;vide;vide;vide
1076;29-2;1;sol;vide;vide;vide;vide
1077;29-2;2;arbre;meurtriere;vide;vide;vide
1078;29-2;3;sol;herse;mur;vide;vide
1079;29-2;4;sol;vide;vide;vide;mur
1080;29-2;5;sol;mur;meurtriere;vide;vide
1081;29-2;6;sol;vide;vide;vide;torche
1082;29-2;7;sol;vide;vide;vide;vide
1083;29-2;8;sol;vide;passagesecret;vide;vide
1084;29-2;9;sol;vide;vide;vide;passagesecret
1085;29-2;10;sol;vide;vide;herse;vide
1086;29-2;11;sol;vide;vide;vide;passagesecret
1087;29-2;12;sol;vide;mur;meurtriere;vide
1088;29-2;13;fosse;vide;vide;vide;mur
1089;29-2;14;sol;vide;mur;mur;vide
1090;29-2;15;sol;herse;vide;vide;mur
1091;29-2;16;sol;passagesecret;vide;vide;vide
1092;29-2;17;sol;meurtriere;vide;vide;vide
1093;29-2;18;sol;vide;mur;meurtriere;vide
1094;29-2;19;twist;mur;vide;vide;mur
1095;29-2;20;sol;vide;mur;vide;vide
1096;29-2;21;sol;vide;vide;meurtriere;mur
1097;29-2;22;sol;vide;passagesecret;vide;vide
1098;29-2;23;sol;meurtriere;vide;vide;passagesecret
1099;29-2;24;sol;vide;vide;mur;vide
1100;29-2;25;sol;vide;vide;vide;vide
1101;30-1;1;sol;vide;vide;vide;vide
1102;30-1;2;arbre;vide;vide;vide;vide
1103;30-1;3;sol;vide;vide;vide;vide
1104;30-1;4;arbre;vide;vide;vide;vide
1105;30-1;5;sol;vide;vide;vide;vide
1106;30-1;6;arbre;vide;vide;vide;vide
1107;30-1;7;sol-brume;vide;vide;vide;vide
1108;30-1;8;sol-brume;vide;vide;vide;vide
1109;30-1;9;sol-brume;vide;vide;vide;vide
1110;30-1;10;arbre;vide;vide;vide;vide
1111;30-1;11;arbre;vide;vide;vide;vide
1112;30-1;12;sol;vide;vide;vide;vide
1113;30-1;13;twist;vide;vide;vide;vide
1114;30-1;14;sol-brume;vide;vide;vide;vide
1115;30-1;15;arbre;vide;vide;vide;vide
1116;30-1;16;arbre;vide;vide;vide;vide
1117;30-1;17;fosse;vide;vide;vide;vide
1118;30-1;18;sol;vide;vide;vide;vide
1119;30-1;19;sol;vide;vide;vide;vide
1120;30-1;20;arbre-brume;vide;vide;vide;vide
1121;30-1;21;fontaine;vide;vide;vide;vide
1122;30-1;22;sol;vide;vide;vide;vide
1123;30-1;23;arbre;vide;vide;vide;vide
1124;30-1;24;sol;vide;vide;vide;vide
1125;30-1;25;sol-brume;vide;vide;vide;vide
1126;30-2;1;sol-brume;vide;vide;vide;vide
1127;30-2;2;sol;vide;vide;vide;vide
1128;30-2;3;arbre;vide;vide;vide;vide
1129;30-2;4;lianescorde;vide;vide;vide;vide
1130;30-2;5;arbre;vide;vide;vide;vide
1131;30-2;6;fosse;vide;vide;vide;vide
1132;30-2;7;sol;vide;vide;meurtriere;vide
1133;30-2;8;sol;vide;mur;herse;vide
1134;30-2;9;arbre;vide;mur;mur;vide
1135;30-2;10;sol;vide;vide;vide;vide
1136;30-2;11;sol;vide;vide;vide;meurtriere
1137;30-2;12;arbre;meurtriere;vide;vide;vide
1138;30-2;13;sol;herse;vide;vide;vide
1139;30-2;14;sol;mur;vide;vide;vide
1140;30-2;15;arbre-brume;vide;vide;vide;vide
1141;30-2;16;arbre;vide;vide;vide;vide
1142;30-2;17;sol-brume;vide;vide;vide;vide
1143;30-2;18;arbre;vide;vide;meurtriere;vide
1144;30-2;19;twist;vide;vide;vide;vide
1145;30-2;20;sol-brume;vide;mur;vide;vide
